id,learner_id,movie_id,rating,predicted_rating,context_time
20841,62,63,,3.141470,2017-12-12 15:14:38.23895+00
20842,62,64,,4.212710,2017-12-12 15:14:38.250885+00
20843,62,65,,3.595748,2017-12-12 15:14:38.26615+00
20844,62,66,,4.141394,2017-12-12 15:14:38.2797+00
20845,62,67,,5.591771,2017-12-12 15:14:38.297218+00
20846,62,68,,2.981840,2017-12-12 15:14:38.312347+00
20847,62,69,,2.016585,2017-12-12 15:14:38.32593+00
20848,62,70,,5.700643,2017-12-12 15:14:38.33959+00
20849,62,71,,2.687974,2017-12-12 15:14:38.355588+00
20826,62,48,4,6.477597,2017-12-12 18:30:16.160596+00
20851,62,73,,3.719011,2017-12-12 15:14:38.383832+00
20852,62,74,,2.821659,2017-12-12 15:14:38.398928+00
20853,62,75,,7.083471,2017-12-12 15:14:38.41261+00
20854,62,76,,3.173171,2017-12-12 15:14:38.42628+00
20855,62,77,,2.769175,2017-12-12 15:14:38.440711+00
20856,62,78,,3.969716,2017-12-12 15:14:38.455165+00
20857,62,79,,3.993042,2017-12-12 15:14:38.46864+00
20858,62,80,,4.707902,2017-12-12 15:14:38.482289+00
20859,62,81,,1.876026,2017-12-12 15:14:38.496573+00
20860,62,82,,4.819158,2017-12-12 15:14:38.510111+00
20850,62,72,4,5.155161,2017-12-12 15:20:22.503647+00
20862,62,85,,2.342194,2017-12-12 15:14:38.541902+00
20863,62,86,,3.022970,2017-12-12 15:14:38.557978+00
20864,62,87,,5.348612,2017-12-12 15:14:38.58247+00
20861,62,84,5,6.803116,2017-12-12 15:20:22.445371+00
20865,62,88,,2.100332,2017-12-12 15:14:38.597359+00
20866,62,89,,0.968703,2017-12-12 15:14:38.614226+00
20867,62,90,,1.058809,2017-12-12 15:14:38.628448+00
20868,62,91,,3.967302,2017-12-12 15:14:38.64252+00
20909,62,133,4,6.050181,2017-12-12 15:20:22.509104+00
20870,62,93,,5.939757,2017-12-12 15:14:38.670139+00
20871,62,94,,2.829830,2017-12-12 15:14:38.685726+00
20872,62,95,,2.196518,2017-12-12 15:14:38.703792+00
20873,62,96,,3.716775,2017-12-12 15:14:38.718478+00
20874,62,97,,4.523212,2017-12-12 15:14:38.732022+00
20875,62,98,,5.652985,2017-12-12 15:14:38.74453+00
20876,62,99,,4.540082,2017-12-12 15:14:38.757472+00
20877,62,100,,3.948226,2017-12-12 15:14:38.771292+00
20878,62,101,,5.540107,2017-12-12 15:14:38.784448+00
20879,62,102,,4.381026,2017-12-12 15:14:38.797953+00
20880,62,103,,1.099199,2017-12-12 15:14:38.810829+00
20881,62,104,,5.300849,2017-12-12 15:14:38.824781+00
20882,62,105,,2.755066,2017-12-12 15:14:38.837712+00
20883,62,106,,2.876382,2017-12-12 15:14:38.854468+00
20894,62,118,4,5.495741,2017-12-12 18:30:16.167364+00
20885,62,108,,2.491480,2017-12-12 15:14:38.88875+00
20886,62,109,,2.946443,2017-12-12 15:14:38.904429+00
20887,62,110,,6.617971,2017-12-12 15:14:38.920432+00
20888,62,111,,4.422366,2017-12-12 15:14:38.940529+00
20889,62,112,,6.325037,2017-12-12 15:14:38.954413+00
20890,62,114,,2.284807,2017-12-12 15:14:38.987371+00
20891,62,115,,5.992157,2017-12-12 15:14:39.002294+00
20892,62,116,,5.171034,2017-12-12 15:14:39.015266+00
20893,62,117,,3.814579,2017-12-12 15:14:39.028868+00
20895,62,119,,2.224637,2017-12-12 15:14:39.057472+00
20896,62,120,,3.962898,2017-12-12 15:14:39.072008+00
20897,62,121,,0.359602,2017-12-12 15:14:39.087467+00
20898,62,122,,4.093193,2017-12-12 15:14:39.105638+00
20899,62,123,,2.713522,2017-12-12 15:14:39.136528+00
20900,62,124,,4.521210,2017-12-12 15:14:39.157459+00
20901,62,125,,5.010560,2017-12-12 15:14:39.172929+00
20902,62,126,,3.431798,2017-12-12 15:14:39.189176+00
20903,62,127,,5.568331,2017-12-12 15:14:39.203202+00
20904,62,128,,7.192245,2017-12-12 15:14:39.217178+00
20905,62,129,,2.536298,2017-12-12 15:14:39.230386+00
20906,62,130,,5.165126,2017-12-12 15:14:39.243957+00
20907,62,131,,3.948320,2017-12-12 15:14:39.260481+00
20908,62,132,,6.136473,2017-12-12 15:14:39.273955+00
20884,62,107,3,6.575018,2017-12-12 18:30:16.147292+00
20910,62,134,,5.881957,2017-12-12 15:14:39.302116+00
20911,62,135,,3.969811,2017-12-12 15:14:39.315057+00
20912,62,136,,3.573606,2017-12-12 15:14:39.32874+00
20913,62,137,,4.809287,2017-12-12 15:14:39.343346+00
20914,62,138,,3.324419,2017-12-12 15:14:39.362496+00
20915,62,139,,4.868071,2017-12-12 15:14:39.378414+00
20916,62,140,,5.742228,2017-12-12 15:14:39.394364+00
20917,62,141,,3.874492,2017-12-12 15:14:39.409003+00
20918,62,142,,5.698635,2017-12-12 15:14:39.425818+00
20982,62,209,5,4.864163,2017-12-12 15:20:22.464963+00
20920,62,145,,2.782279,2017-12-12 15:14:39.463021+00
20921,62,146,,7.243979,2017-12-12 15:14:39.477302+00
20922,62,147,,3.130565,2017-12-12 15:14:39.494912+00
20919,62,144,4,5.280679,2017-12-12 15:20:22.454989+00
20924,62,149,,4.304225,2017-12-12 15:14:39.523651+00
20925,62,150,,5.011580,2017-12-12 15:14:39.538997+00
20926,62,151,,4.416811,2017-12-12 15:14:39.553058+00
20927,62,152,,4.668253,2017-12-12 15:14:39.566715+00
20928,62,153,,4.048188,2017-12-12 15:14:39.579234+00
20929,62,154,,4.012353,2017-12-12 15:14:39.591509+00
20930,62,156,,4.168093,2017-12-12 15:14:39.608711+00
20931,62,157,,1.328978,2017-12-12 15:14:39.621748+00
20932,62,158,,0.750111,2017-12-12 15:14:39.634581+00
20933,62,159,,4.290025,2017-12-12 15:14:39.661834+00
20934,62,160,,6.107432,2017-12-12 15:14:39.675076+00
20935,62,161,,4.113137,2017-12-12 15:14:39.687055+00
20936,62,162,,5.857451,2017-12-12 15:14:39.699829+00
20937,62,163,,4.810806,2017-12-12 15:14:39.712439+00
20938,62,164,,4.621689,2017-12-12 15:14:39.72496+00
20939,62,165,,4.768747,2017-12-12 15:14:39.737941+00
20940,62,166,,4.340175,2017-12-12 15:14:39.752111+00
20941,62,167,,2.277160,2017-12-12 15:14:39.76731+00
20942,62,168,,2.212535,2017-12-12 15:14:39.782242+00
20943,62,169,,2.404398,2017-12-12 15:14:39.796078+00
20944,62,170,,4.225803,2017-12-12 15:14:39.808446+00
20945,62,171,,2.495683,2017-12-12 15:14:39.821604+00
20946,62,172,,2.616887,2017-12-12 15:14:39.836625+00
20947,62,173,,0.993403,2017-12-12 15:14:39.850949+00
20948,62,174,,1.301818,2017-12-12 15:14:39.863401+00
20949,62,175,,5.157180,2017-12-12 15:14:39.877319+00
20950,62,176,,1.711380,2017-12-12 15:14:39.890884+00
20951,62,177,,2.150952,2017-12-12 15:14:39.90701+00
20952,62,178,,5.545862,2017-12-12 15:14:39.919273+00
20953,62,179,,4.235270,2017-12-12 15:14:39.931792+00
20954,62,180,,4.150042,2017-12-12 15:14:39.945426+00
20955,62,181,,5.834114,2017-12-12 15:14:39.958078+00
20956,62,182,,4.154809,2017-12-12 15:14:39.970899+00
20957,62,183,,3.223187,2017-12-12 15:14:39.983068+00
20958,62,184,,3.801476,2017-12-12 15:14:39.999802+00
20974,62,201,4,5.751168,2017-12-12 15:20:22.485078+00
20960,62,186,,5.758485,2017-12-12 15:14:40.026387+00
20961,62,187,,4.138220,2017-12-12 15:14:40.040903+00
20962,62,188,,1.424875,2017-12-12 15:14:40.071233+00
20963,62,189,,5.248100,2017-12-12 15:14:40.086554+00
20964,62,190,,3.771701,2017-12-12 15:14:40.101576+00
20965,62,191,,3.629920,2017-12-12 15:14:40.117485+00
20966,62,192,,2.437376,2017-12-12 15:14:40.134394+00
20967,62,193,,1.451471,2017-12-12 15:14:40.15154+00
20968,62,194,,2.755569,2017-12-12 15:14:40.165914+00
20969,62,196,,3.168061,2017-12-12 15:14:40.188067+00
20970,62,197,,3.838941,2017-12-12 15:14:40.201608+00
20971,62,198,,3.343065,2017-12-12 15:14:40.215527+00
20972,62,199,,3.258586,2017-12-12 15:14:40.228823+00
20973,62,200,,5.992848,2017-12-12 15:14:40.244263+00
20869,62,92,5,5.573557,2017-12-12 15:20:22.4962+00
20975,62,202,,4.931641,2017-12-12 15:14:40.275282+00
20976,62,203,,5.079244,2017-12-12 15:14:40.291002+00
20959,62,185,4,4.966711,2017-12-12 15:20:22.479374+00
20978,62,205,,4.493677,2017-12-12 15:14:40.321298+00
20979,62,206,,4.467972,2017-12-12 15:14:40.335183+00
20980,62,207,,2.670972,2017-12-12 15:14:40.348681+00
20981,62,208,,5.890522,2017-12-12 15:14:40.36469+00
20977,62,204,5,5.076349,2017-12-12 15:20:22.474551+00
20983,62,210,,4.159064,2017-12-12 15:14:40.396832+00
20984,62,211,,7.597516,2017-12-12 15:14:40.413406+00
20985,62,212,,4.220286,2017-12-12 15:14:40.429396+00
20986,62,213,,3.055134,2017-12-12 15:14:40.447223+00
20987,62,214,,1.430874,2017-12-12 15:14:40.467959+00
20923,62,148,5,4.954992,2017-12-12 15:20:22.450091+00
20988,62,215,,4.191075,2017-12-12 15:14:40.483791+00
20989,62,216,,3.218784,2017-12-12 15:14:40.503185+00
21102,62,335,4,6.165694,2017-12-12 15:20:22.531175+00
20991,62,218,,1.476920,2017-12-12 15:14:40.533325+00
20992,62,219,,5.217054,2017-12-12 15:14:40.546689+00
20993,62,221,,0.455355,2017-12-12 15:14:40.57348+00
20994,62,222,,1.687800,2017-12-12 15:14:40.599166+00
20995,62,223,,5.019180,2017-12-12 15:14:40.616063+00
20996,62,224,,5.376161,2017-12-12 15:14:40.632901+00
20997,62,225,,5.793028,2017-12-12 15:14:40.651428+00
20998,62,226,,2.376380,2017-12-12 15:14:40.668755+00
20999,62,227,,4.860895,2017-12-12 15:14:40.683245+00
21000,62,228,,6.514306,2017-12-12 15:14:40.701742+00
21001,62,229,,3.660193,2017-12-12 15:14:40.717341+00
21002,62,230,,5.069932,2017-12-12 15:14:40.732796+00
21003,62,231,,3.670242,2017-12-12 15:14:40.74762+00
21004,62,232,,2.923673,2017-12-12 15:14:40.763525+00
20990,62,217,3,5.379571,2017-12-12 15:20:22.525307+00
21006,62,234,,4.438540,2017-12-12 15:14:40.792706+00
21007,62,235,,5.991163,2017-12-12 15:14:40.809912+00
21008,62,236,,6.625341,2017-12-12 15:14:40.825774+00
21009,62,237,,1.544733,2017-12-12 15:14:40.840381+00
21010,62,238,,4.606533,2017-12-12 15:14:40.854861+00
21011,62,239,,4.498829,2017-12-12 15:14:40.87071+00
21012,62,240,,5.476777,2017-12-12 15:14:40.889277+00
21013,62,241,,3.356426,2017-12-12 15:14:40.903266+00
21014,62,242,,5.188945,2017-12-12 15:14:40.917938+00
21015,62,243,,2.490172,2017-12-12 15:14:40.932156+00
21016,62,244,,2.174528,2017-12-12 15:14:40.946892+00
21017,62,245,,3.679083,2017-12-12 15:14:40.961614+00
21018,62,246,,4.078699,2017-12-12 15:14:40.977426+00
21064,62,294,4,5.874833,2017-12-12 15:20:22.490181+00
21020,62,248,,3.678503,2017-12-12 15:14:41.018929+00
21021,62,249,,2.527923,2017-12-12 15:14:41.033707+00
21022,62,250,,0.322450,2017-12-12 15:14:41.048841+00
21023,62,251,,2.705154,2017-12-12 15:14:41.063714+00
21024,62,252,,4.681291,2017-12-12 15:14:41.080901+00
21025,62,253,,5.649640,2017-12-12 15:14:41.100619+00
21026,62,254,,5.231364,2017-12-12 15:14:41.114925+00
21027,62,255,,4.753828,2017-12-12 15:14:41.129637+00
21028,62,256,,5.723368,2017-12-12 15:14:41.143446+00
21029,62,257,,3.699715,2017-12-12 15:14:41.15729+00
21030,62,259,,1.726865,2017-12-12 15:14:41.177178+00
21031,62,260,,1.923205,2017-12-12 15:14:41.192385+00
21032,62,261,,3.930975,2017-12-12 15:14:41.208288+00
21033,62,262,,6.570750,2017-12-12 15:14:41.222788+00
21034,62,263,,4.191670,2017-12-12 15:14:41.238475+00
21035,62,264,,1.102511,2017-12-12 15:14:41.252727+00
21036,62,265,,4.735986,2017-12-12 15:14:41.273256+00
21037,62,266,,3.406944,2017-12-12 15:14:41.289298+00
21038,62,267,,5.008299,2017-12-12 15:14:41.304932+00
21039,62,268,,3.624656,2017-12-12 15:14:41.318552+00
21040,62,269,,5.960080,2017-12-12 15:14:41.334102+00
21041,62,270,,4.921667,2017-12-12 15:14:41.34963+00
21042,62,271,,5.581653,2017-12-12 15:14:41.3658+00
21043,62,272,,4.555074,2017-12-12 15:14:41.382336+00
21044,62,273,,3.468985,2017-12-12 15:14:41.401504+00
21045,62,274,,4.963658,2017-12-12 15:14:41.417986+00
21046,62,275,,5.221449,2017-12-12 15:14:41.432395+00
21047,62,276,,4.597809,2017-12-12 15:14:41.449794+00
21048,62,277,,3.280557,2017-12-12 15:14:41.466375+00
21050,62,279,,6.900727,2017-12-12 15:14:41.503545+00
21051,62,280,,2.184981,2017-12-12 15:14:41.518373+00
21019,62,247,3,7.576044,2017-12-12 15:20:22.469907+00
21053,62,283,,6.136465,2017-12-12 15:14:41.559443+00
21054,62,284,,4.723282,2017-12-12 15:14:41.579496+00
21055,62,285,,5.018689,2017-12-12 15:14:41.596827+00
21056,62,286,,1.771828,2017-12-12 15:14:41.613304+00
21057,62,287,,4.861441,2017-12-12 15:14:41.628899+00
21058,62,288,,1.035819,2017-12-12 15:14:41.645687+00
21059,62,289,,4.611762,2017-12-12 15:14:41.661393+00
21060,62,290,,4.619116,2017-12-12 15:14:41.677159+00
21061,62,291,,3.899968,2017-12-12 15:14:41.692055+00
21062,62,292,,6.202250,2017-12-12 15:14:41.70795+00
21063,62,293,,3.275698,2017-12-12 15:14:41.724924+00
21079,62,312,5,5.384173,2017-12-12 15:20:22.514408+00
21065,62,295,,2.715848,2017-12-12 15:14:41.754273+00
21066,62,296,,3.116161,2017-12-12 15:14:41.77056+00
21067,62,298,,4.484880,2017-12-12 15:14:41.796145+00
21068,62,299,,1.802858,2017-12-12 15:14:41.811473+00
21069,62,300,,3.622165,2017-12-12 15:14:41.825501+00
21070,62,301,,5.590779,2017-12-12 15:14:41.849664+00
21071,62,303,,5.384186,2017-12-12 15:14:41.868809+00
21072,62,304,,5.920380,2017-12-12 15:14:41.884836+00
21073,62,305,,1.890464,2017-12-12 15:14:41.907658+00
21074,62,306,,2.309465,2017-12-12 15:14:41.929751+00
21075,62,307,,6.197939,2017-12-12 15:14:41.947122+00
21076,62,309,,4.188351,2017-12-12 15:14:41.967691+00
21077,62,310,,3.786686,2017-12-12 15:14:41.981875+00
21078,62,311,,2.199633,2017-12-12 15:14:41.996285+00
21097,62,330,4,6.570736,2017-12-12 15:20:22.537128+00
21080,62,313,,2.285794,2017-12-12 15:14:42.026149+00
21081,62,314,,3.647743,2017-12-12 15:14:42.041018+00
21082,62,315,,2.404260,2017-12-12 15:14:42.063375+00
21083,62,316,,3.891334,2017-12-12 15:14:42.087586+00
21084,62,317,,6.270435,2017-12-12 15:14:42.105836+00
21085,62,318,,5.401411,2017-12-12 15:14:42.122148+00
21086,62,319,,5.381729,2017-12-12 15:14:42.138472+00
21087,62,320,,2.729405,2017-12-12 15:14:42.153841+00
21088,62,321,,7.243766,2017-12-12 15:14:42.169797+00
21089,62,322,,3.763305,2017-12-12 15:14:42.186566+00
21090,62,323,,5.502095,2017-12-12 15:14:42.231422+00
21091,62,324,,3.486205,2017-12-12 15:14:42.247682+00
21092,62,325,,5.223867,2017-12-12 15:14:42.264609+00
21093,62,326,,2.214606,2017-12-12 15:14:42.278871+00
21094,62,327,,3.020848,2017-12-12 15:14:42.294074+00
21095,62,328,,3.787119,2017-12-12 15:14:42.307725+00
21096,62,329,,5.331976,2017-12-12 15:14:42.337129+00
21098,62,331,5,4.973917,2017-12-12 15:20:22.542914+00
21049,62,278,5,5.976433,2017-12-12 18:30:16.140731+00
21099,62,332,,3.794704,2017-12-12 15:14:42.396217+00
21100,62,333,,0.735135,2017-12-12 15:14:42.413444+00
21101,62,334,,5.806643,2017-12-12 15:14:42.430458+00
21103,62,336,,2.253708,2017-12-12 15:14:42.466502+00
21104,62,337,,6.151750,2017-12-12 15:14:42.484446+00
21105,62,338,,5.343645,2017-12-12 15:14:42.500347+00
21106,62,339,,3.930199,2017-12-12 15:14:42.518884+00
21107,62,340,,4.658411,2017-12-12 15:14:42.532997+00
21108,62,342,,2.335633,2017-12-12 15:14:42.551195+00
21109,62,343,,4.674023,2017-12-12 15:14:42.565097+00
21110,62,344,,5.466801,2017-12-12 15:14:42.58514+00
21111,62,345,,2.918193,2017-12-12 15:14:42.615472+00
21112,62,346,,2.002749,2017-12-12 15:14:42.637894+00
21113,62,347,,6.537269,2017-12-12 15:14:42.657574+00
21052,62,281,5,5.217554,2017-12-12 15:20:22.439995+00
21114,62,348,,3.860871,2017-12-12 15:14:42.672958+00
21115,62,349,,3.495020,2017-12-12 15:14:42.687466+00
21116,62,350,,-0.001286,2017-12-12 15:14:42.704872+00
21117,62,351,,2.275345,2017-12-12 15:14:42.72337+00
21118,62,353,,3.402754,2017-12-12 15:14:42.743458+00
21119,62,354,,2.586977,2017-12-12 15:14:42.757711+00
21120,62,355,,3.492206,2017-12-12 15:14:42.774826+00
21121,62,356,,4.658144,2017-12-12 15:14:42.791674+00
21122,62,357,,3.776875,2017-12-12 15:14:42.80778+00
21178,63,10,,21.808397,2017-12-12 15:34:03.119394+00
21124,62,359,,2.368512,2017-12-12 15:14:42.839468+00
21125,62,360,,4.023338,2017-12-12 15:14:42.85539+00
21126,62,361,,5.306342,2017-12-12 15:14:42.871341+00
21128,62,363,,2.432409,2017-12-12 15:14:42.90558+00
21129,62,364,,6.452518,2017-12-12 15:14:42.922294+00
21130,62,365,,2.499452,2017-12-12 15:14:42.942768+00
21131,62,368,,6.834956,2017-12-12 15:14:42.973894+00
21132,62,369,,3.543941,2017-12-12 15:14:42.989769+00
21133,62,370,,4.160560,2017-12-12 15:14:43.003853+00
21135,62,372,,1.676415,2017-12-12 15:14:43.037845+00
21136,62,373,,2.433429,2017-12-12 15:14:43.052001+00
21137,62,374,,7.492220,2017-12-12 15:14:43.067085+00
21138,62,375,,8.050306,2017-12-12 15:14:43.080269+00
21139,62,376,,3.882070,2017-12-12 15:14:43.100297+00
21140,62,377,,5.593641,2017-12-12 15:14:43.114741+00
21141,62,378,,2.846720,2017-12-12 15:14:43.128868+00
21142,62,379,,4.012503,2017-12-12 15:14:43.142491+00
21143,62,380,,2.806059,2017-12-12 15:14:43.159522+00
21144,62,381,,5.361748,2017-12-12 15:14:43.174393+00
21145,62,382,,3.858870,2017-12-12 15:14:43.19133+00
21146,62,383,,4.086317,2017-12-12 15:14:43.2059+00
21147,62,384,,4.904666,2017-12-12 15:14:43.21917+00
21148,62,385,,3.002289,2017-12-12 15:14:43.23217+00
21149,62,386,,5.419184,2017-12-12 15:14:43.24664+00
21150,62,388,,7.468763,2017-12-12 15:14:43.265643+00
21151,62,389,,3.635927,2017-12-12 15:14:43.279534+00
21152,62,390,,3.527144,2017-12-12 15:14:43.292667+00
21153,62,391,,3.665318,2017-12-12 15:14:43.305766+00
21154,62,392,,6.172382,2017-12-12 15:14:43.32017+00
21155,62,393,,6.339525,2017-12-12 15:14:43.334145+00
21156,62,394,,1.891627,2017-12-12 15:14:43.347662+00
21157,62,395,,4.859156,2017-12-12 15:14:43.362115+00
21158,62,396,,2.313233,2017-12-12 15:14:43.376568+00
21159,62,397,,5.313459,2017-12-12 15:14:43.39115+00
21160,62,398,,5.440908,2017-12-12 15:14:43.410498+00
21161,62,399,,4.288461,2017-12-12 15:14:43.427408+00
21162,62,400,,2.250034,2017-12-12 15:14:43.443632+00
21163,62,401,,1.839379,2017-12-12 15:14:43.457046+00
21164,62,402,,5.079209,2017-12-12 15:14:43.471335+00
21165,62,403,,3.039897,2017-12-12 15:14:43.48542+00
21166,62,404,,4.020021,2017-12-12 15:14:43.49898+00
21167,62,405,,2.562317,2017-12-12 15:14:43.51263+00
21127,62,362,5,6.920366,2017-12-12 15:20:22.45994+00
21005,62,233,3,5.208979,2017-12-12 15:20:22.519247+00
21123,62,358,5,6.335931,2017-12-12 15:20:22.547794+00
21168,63,26,4,,2017-12-12 15:33:58.159016+00
21169,63,1,,19.838103,2017-12-12 15:34:02.920334+00
21170,63,2,,20.373230,2017-12-12 15:34:02.97843+00
21171,63,3,,21.272361,2017-12-12 15:34:03.003788+00
21172,63,4,,59.405319,2017-12-12 15:34:03.022298+00
21173,63,5,,27.433993,2017-12-12 15:34:03.036618+00
21174,63,6,,20.937529,2017-12-12 15:34:03.051192+00
21175,63,7,,22.872527,2017-12-12 15:34:03.064188+00
21176,63,8,,23.206014,2017-12-12 15:34:03.081748+00
21177,63,9,,32.260478,2017-12-12 15:34:03.101401+00
21179,63,11,,17.475170,2017-12-12 15:34:03.135642+00
21180,63,12,,44.907552,2017-12-12 15:34:03.153105+00
21181,63,13,,21.848996,2017-12-12 15:34:03.167561+00
21182,63,14,,42.572042,2017-12-12 15:34:03.183237+00
21183,63,15,,21.906425,2017-12-12 15:34:03.199303+00
21184,63,16,,36.738179,2017-12-12 15:34:03.2132+00
21185,63,17,,29.456698,2017-12-12 15:34:03.227149+00
21186,63,18,,37.795448,2017-12-12 15:34:03.240061+00
21187,63,19,,48.666543,2017-12-12 15:34:03.254228+00
21188,63,20,,37.160701,2017-12-12 15:34:03.267333+00
21189,63,21,,30.935377,2017-12-12 15:34:03.282094+00
21190,63,22,,25.382755,2017-12-12 15:34:03.296365+00
21191,63,23,,8.444262,2017-12-12 15:34:03.309507+00
21192,63,24,,23.244950,2017-12-12 15:34:03.322235+00
21193,63,25,,24.148381,2017-12-12 15:34:03.337371+00
21194,63,27,,16.721274,2017-12-12 15:34:03.357226+00
21195,63,28,,34.360084,2017-12-12 15:34:03.369738+00
21196,63,29,,38.608465,2017-12-12 15:34:03.38483+00
21197,63,30,,19.825506,2017-12-12 15:34:03.399678+00
21198,63,31,,44.612436,2017-12-12 15:34:03.413627+00
21199,63,32,,33.529563,2017-12-12 15:34:03.425955+00
21200,63,33,,28.484503,2017-12-12 15:34:03.438249+00
21201,63,34,,25.959687,2017-12-12 15:34:03.451103+00
21202,63,35,,39.293446,2017-12-12 15:34:03.464553+00
21203,63,36,,19.291169,2017-12-12 15:34:03.48003+00
21204,63,37,,38.391736,2017-12-12 15:34:03.493863+00
21205,63,38,,26.442169,2017-12-12 15:34:03.506006+00
21206,63,39,,18.325494,2017-12-12 15:34:03.519043+00
21207,63,40,,41.986547,2017-12-12 15:34:03.531479+00
21208,63,41,,22.623766,2017-12-12 15:34:03.544351+00
21209,63,42,,40.949996,2017-12-12 15:34:03.556927+00
21210,63,43,,28.760760,2017-12-12 15:34:03.571771+00
21211,63,44,,24.612088,2017-12-12 15:34:03.584999+00
21212,63,45,,15.681666,2017-12-12 15:34:03.59846+00
21213,63,46,,36.847128,2017-12-12 15:34:03.611917+00
21214,63,47,,43.256210,2017-12-12 15:34:03.627265+00
21215,63,48,,24.502945,2017-12-12 15:34:03.639616+00
21216,63,49,,40.046509,2017-12-12 15:34:03.652399+00
21217,63,50,,18.282383,2017-12-12 15:34:03.665446+00
21218,63,51,,43.787713,2017-12-12 15:34:03.678574+00
21219,63,52,,49.655317,2017-12-12 15:34:03.694387+00
21220,63,53,,42.086885,2017-12-12 15:34:03.712411+00
21221,63,54,,31.077120,2017-12-12 15:34:03.734422+00
21222,63,55,,33.064199,2017-12-12 15:34:03.751935+00
21223,63,56,,42.734218,2017-12-12 15:34:03.772698+00
21224,63,57,,38.077900,2017-12-12 15:34:03.787463+00
21225,63,58,,38.621103,2017-12-12 15:34:03.803918+00
21226,63,59,,38.172952,2017-12-12 15:34:03.819457+00
21227,63,60,,37.292193,2017-12-12 15:34:03.835515+00
21228,63,61,,25.097218,2017-12-12 15:34:03.8483+00
21229,63,62,,45.423676,2017-12-12 15:34:03.865814+00
21230,63,63,,32.480117,2017-12-12 15:34:03.880238+00
21231,63,64,,38.480824,2017-12-12 15:34:03.893476+00
21232,63,65,,24.069539,2017-12-12 15:34:03.906902+00
21233,63,66,,36.023220,2017-12-12 15:34:03.930277+00
21234,63,67,,31.539459,2017-12-12 15:34:03.946506+00
21235,63,68,,31.912649,2017-12-12 15:34:03.962344+00
21236,63,69,,39.444199,2017-12-12 15:34:03.975808+00
21237,63,70,,44.017144,2017-12-12 15:34:03.988485+00
21238,63,71,,24.171660,2017-12-12 15:34:04.001213+00
21134,62,371,4,6.864897,2017-12-12 18:30:16.153668+00
21239,63,72,,18.727001,2017-12-12 15:34:04.017339+00
21240,63,73,,41.785766,2017-12-12 15:34:04.031127+00
21241,63,74,,30.499883,2017-12-12 15:34:04.045178+00
21242,63,75,,37.222047,2017-12-12 15:34:04.058971+00
21243,63,76,,21.424003,2017-12-12 15:34:04.071881+00
21244,63,77,,30.993661,2017-12-12 15:34:04.085+00
21245,63,78,,32.592581,2017-12-12 15:34:04.098351+00
21246,63,79,,32.364648,2017-12-12 15:34:04.110703+00
21247,63,80,,43.617617,2017-12-12 15:34:04.125576+00
21248,63,81,,36.103080,2017-12-12 15:34:04.141099+00
21249,63,82,,27.377429,2017-12-12 15:34:04.158041+00
21250,63,83,,27.959352,2017-12-12 15:34:04.175178+00
21251,63,84,,35.509989,2017-12-12 15:34:04.189102+00
21252,63,85,,33.128749,2017-12-12 15:34:04.202613+00
21253,63,86,,47.694163,2017-12-12 15:34:04.215076+00
21254,63,87,,23.865798,2017-12-12 15:34:04.22806+00
21255,63,88,,31.639485,2017-12-12 15:34:04.241772+00
21256,63,89,,30.524481,2017-12-12 15:34:04.257446+00
21257,63,90,,24.838020,2017-12-12 15:34:04.269848+00
21258,63,91,,25.325346,2017-12-12 15:34:04.281863+00
21259,63,92,,27.538776,2017-12-12 15:34:04.294963+00
21260,63,93,,50.975680,2017-12-12 15:34:04.30669+00
21261,63,94,,25.377603,2017-12-12 15:34:04.320122+00
21262,63,95,,44.347922,2017-12-12 15:34:04.331912+00
21263,63,96,,31.715685,2017-12-12 15:34:04.344352+00
21264,63,97,,42.826662,2017-12-12 15:34:04.359343+00
21265,63,98,,44.153100,2017-12-12 15:34:04.374153+00
21266,63,99,,40.155727,2017-12-12 15:34:04.389503+00
21267,63,100,,47.135656,2017-12-12 15:34:04.40302+00
21268,63,101,,34.572165,2017-12-12 15:34:04.416859+00
21269,63,102,,32.163536,2017-12-12 15:34:04.43175+00
21270,63,103,,39.281614,2017-12-12 15:34:04.444662+00
21271,63,104,,46.650464,2017-12-12 15:34:04.460286+00
21272,63,105,,25.428243,2017-12-12 15:34:04.472285+00
21273,63,106,,49.703905,2017-12-12 15:34:04.484114+00
21274,63,107,,26.820161,2017-12-12 15:34:04.49631+00
21275,63,108,,27.619925,2017-12-12 15:34:04.509333+00
21276,63,109,,33.776924,2017-12-12 15:34:04.523279+00
21277,63,110,,43.121594,2017-12-12 15:34:04.538376+00
21278,63,111,,32.491889,2017-12-12 15:34:04.558133+00
21279,63,112,,40.653883,2017-12-12 15:34:04.572535+00
21280,63,113,,37.166872,2017-12-12 15:34:04.58497+00
21281,63,114,,31.658740,2017-12-12 15:34:04.598658+00
21282,63,115,,30.655254,2017-12-12 15:34:04.611599+00
21283,63,116,,36.527040,2017-12-12 15:34:04.624848+00
21284,63,117,,32.904605,2017-12-12 15:34:04.637698+00
21285,63,118,,57.598684,2017-12-12 15:34:04.649712+00
21286,63,119,,31.503654,2017-12-12 15:34:04.661667+00
21287,63,120,,35.736607,2017-12-12 15:34:04.674046+00
21288,63,121,,37.757174,2017-12-12 15:34:04.686483+00
21289,63,122,,46.207098,2017-12-12 15:34:04.698962+00
